sin_month,cos_month,GHI_lag1,GHI_lag12,GHI_anom,CLOUD_anom,PRECTOT_anom,ONI,ONI_lag2,GHI_x_CLOUD,ONI_x_CLOUD_anom,T2M_x_RH
0.020161957,-0.0008963482,-0.0019146318,0.02204269,-0.025087625,-0.0038463399,0.0108846,0.0022748502,-0.004241519,0.0161147,-0.0059202136,-0.0054174187
0.020866167,0.0010732263,0.00027864292,0.009580681,-0.02629662,-0.004439592,-0.014105118,0.0025770008,-0.0064374804,0.016761366,-0.011604458,-0.00454272
0.022023808,0.0007914,0.002679701,0.013008774,0.0039046975,-0.009071702,-0.0057626404,0.0046760202,0.013064452,0.02517848,-0.0009839825,0.008196598
0.0132669145,0.0015834232,0.009034727,0.005967733,0.004897892,0.008995953,0.019595016,0.0050831735,0.010964465,0.017497078,0.0088863075,0.0046471157
-0.0009497332,0.0017514792,0.0044070194,-0.014507593,0.000900489,-0.01307132,-0.008143467,0.0006729811,-0.00032794004,0.009428485,-0.008514524,-0.0045556976
-0.008254129,0.004168286,0.008618127,0.0013029018,0.021909112,0.008814784,0.00939818,0.0034413892,-0.002215818,-0.00088233757,0.010176826,-0.0035736286
-0.016219856,0.00094588334,0.006258032,0.019884758,-0.018676974,0.0026140278,0.00025095808,0.0048859525,-0.0021261293,-0.00021735897,0.012179294,0.0029121782
-0.012492719,0.004003597,0.007830315,0.00311341,0.002926132,0.00079284847,0.010118294,0.0032743958,-0.0006296697,0.016050769,0.009443903,-0.00025208364
-0.014090461,-0.003033072,0.0034395033,0.004726442,0.0252821,0.0066953646,-0.011273839,0.0029500374,-0.0021380144,0.026400346,0.009158657,0.000454583
-0.012732138,-0.004198706,0.0071233646,-0.01103938,-0.0034954182,-0.00034109363,-0.0050661685,0.0015467434,-0.0069293976,-0.031314407,0.011849271,0.0038244952
-0.012416428,-0.0075905574,-0.009436339,-0.0061483295,-0.015477398,0.0011605984,-0.011269958,0.0033991649,0.0023975433,-0.046667445,0.01282992,0.0035774624
0.0072703743,-0.007188243,-0.006300717,-0.022680394,0.0022921388,-0.007255902,0.008241471,0.001374798,0.003233429,-0.002773756,-0.009707373,-0.01379654
